OrderID,Customer_Age,Membership_Years,Items_In_Cart,Discount_Pct,Delivery_Distance_KM,Product_Category,Payment_Method,Is_Premium_Member,Season,Day_Of_Week,Transaction_Amount
ORD303438,39.0,5.9,10,36.5,2.0,Sports,wallet,yes,Monsoon,Sun,118.7
ORD303099,41.0,3.3,8,6.2,6.9,Home & Kitchen,debit card,no,Winter,Fri,169.96
ORD302225,53.0,6.9,4,2.0,10.3,Toys,credit card,no,Summer,Mon,55.6
ORD302259,20.0,1.3,8,7.6,14.2,Electronics,debit card,no,Summer,Mon,396.15
ORD304009,36.0,6.0,1,5.7,1.4,Electronics,upi,no,Spring,Sat,251.58
ORD304980,43.0,5.9,7,21.2,4.1,Books,debit card,no,Monsoon,Tue,38.4
ORD304779,63.0,8.2,10,18.2,0.4,Beauty,credit card,yes,Spring,Tue,71.28
ORD304327,25.0,4.9,3,19.6,1.3,Books,upi,no,Summer,Mon,42.95
ORD302657,29.0,9.7,11,4.2,29.6,Sports,wallet,no,Spring,Fri,162.69
ORD304364,51.0,11.7,7,11.6,39.6,Beauty,credit card,no,Summer,Fri,67.4
ORD303275,63.0,2.9,2,31.6,1.3,Home & Kitchen,credit card,no,Spring,Fri,81.09
ORD302526,40.0,10.5,10,0.8,16.6,Beauty,credit card,yes,Summer,Sun,129.4
ORD303453,66.0,5.933483606557377,9,28.8,1.9,Electronics,upi,no,Monsoon,Fri,305.22
ORD300576,31.0,4.8,3,33.7,6.1,Electronics,credit card,no,Monsoon,Mon,207.53
ORD301650,43.26208443809912,2.8,2,39.2,2.9,Electronics,wallet,yes,Summer,Thu,197.36
ORD303469,57.0,2.4,8,32.6,10.055118434603502,Home & Kitchen,wallet,no,Spring,Tue,111.35
ORD301960,52.0,0.5,11,36.9,12.6,Beauty,debit card,no,Monsoon,Fri,45.36
ORD304763,46.0,6.2,6,4.7,6.6,Books,debit card,no,Winter,Fri,45.01
ORD300551,57.0,7.6,10,17.0,10.7,Electronics,credit card,no,Summer,Tue,434.08
ORD301635,63.0,7.2,7,22.3,20.0,Toys,debit card,no,Winter,Sat,42.76
ORD301274,61.0,10.1,13,31.0,10.0,Clothing,credit card,no,Spring,Wed,90.35
ORD301816,25.0,1.1,4,23.9,9.7,Sports,upi,no,Summer,Sat,75.53
ORD300755,22.0,2.7,9,34.0,8.4,Books,credit card,no,Spring,Sun,5.0
ORD303834,18.0,1.9,13,37.5,11.5,Beauty,debit card,yes,Winter,Sat,45.9
ORD302634,41.0,7.4,5,8.0,8.2,Clothing,wallet,no,Monsoon,Fri,83.89
ORD301327,37.0,4.5,11,4.0,10.055118434603502,Beauty,upi,no,Winter,Mon,62.69
ORD300639,61.0,9.4,10,6.9,2.9,Books,wallet,no,Monsoon,Wed,59.71
ORD304860,62.0,1.7,3,14.3,0.1,Clothing,upi,no,Spring,Sun,32.63
ORD300043,23.0,7.3,5,14.5,1.7,Electronics,debit card,no,Spring,Fri,309.77
ORD300007,23.0,7.1,3,38.1,28.3,Clothing,debit card,no,Spring,Fri,46.26
ORD300480,28.0,1.9,6,34.9,10.055118434603502,Home & Kitchen,credit card,yes,Summer,Sun,105.35
ORD304661,42.0,2.0,9,35.8,24.5,Electronics,upi,no,Winter,Wed,288.03
ORD300471,47.0,4.1,9,20.299269776876265,5.8,Electronics,credit card,no,Summer,Thu,417.31
ORD300421,35.0,11.6,3,11.8,0.2,Books,wallet,no,Spring,Tue,36.38
ORD303840,47.0,1.4,8,20.6,5.5,Beauty,debit card,yes,Winter,Thu,95.85
ORD303785,33.0,5.933483606557377,14,15.4,13.7,Beauty,credit card,no,Summer,Thu,74.34
ORD304192,41.0,8.8,10,27.0,10.4,Electronics,debit card,yes,Winter,Sat,396.7
ORD300654,51.0,5.933483606557377,4,33.5,1.9,Home & Kitchen,debit card,no,Monsoon,Tue,108.2
ORD303280,39.0,8.0,4,32.4,10.9,Sports,wallet,no,Summer,Wed,77.15
ORD304549,62.0,6.4,13,20.299269776876265,6.1,Home & Kitchen,credit card,no,Winter,Sat,175.42
ORD303205,43.26208443809912,9.2,7,20.3,2.2,Clothing,debit card,no,Monsoon,Sat,69.3
ORD300464,67.0,11.9,3,10.0,1.6,Toys,upi,yes,Summer,Sat,80.6
ORD303119,68.0,8.7,11,7.4,11.7,Beauty,upi,yes,Summer,Wed,93.02
ORD301691,44.0,11.0,9,34.8,15.4,Books,upi,no,Summer,Wed,37.19
ORD301033,48.0,11.0,9,37.8,12.2,Books,debit card,yes,Summer,Thu,75.65
ORD300697,31.0,11.3,11,24.0,4.7,Clothing,wallet,yes,Spring,Wed,153.35
ORD302230,56.0,1.4,9,34.2,1.3,Beauty,debit card,no,Spring,Fri,57.61
ORD302049,28.0,7.5,9,10.4,0.2,Beauty,credit card,yes,Winter,Mon,99.78
ORD303340,43.0,11.6,4,26.8,4.4,Electronics,upi,no,Winter,Sat,284.14
ORD300065,58.0,2.3,7,7.3,23.1,Sports,credit card,no,Spring,Fri,121.3
ORD303397,63.0,1.5,11,13.6,1.8,Toys,credit card,no,Summer,Sun,73.82
ORD302969,26.0,8.6,10,37.1,9.3,Beauty,upi,no,Monsoon,Sun,64.62
ORD302480,52.0,9.7,2,31.9,12.4,Clothing,wallet,no,Monsoon,Thu,60.71
ORD301432,20.0,1.1,13,36.5,1.7,Electronics,credit card,no,Monsoon,Thu,334.98
ORD303528,34.0,3.2,12,38.2,16.5,Sports,credit card,no,Winter,Mon,100.58
ORD303491,44.0,1.9,12,37.4,2.2,Toys,debit card,no,Summer,Fri,30.23
ORD304251,31.0,6.7,5,8.7,5.2,Books,credit card,no,Spring,Thu,50.85
ORD302092,48.0,7.1,3,28.9,9.4,Clothing,upi,no,Winter,Sat,68.32
ORD304340,36.0,5.3,1,1.0,34.9,Toys,credit card,no,Winter,Sun,41.39
ORD300995,22.0,2.3,5,26.4,23.2,Sports,debit card,no,Monsoon,Tue,83.52
ORD302371,36.0,5.9,13,36.3,7.4,Clothing,upi,yes,Spring,Fri,122.74
ORD304784,25.0,11.1,12,27.7,10.1,Electronics,credit card,no,Monsoon,Sat,406.04
ORD303464,59.0,0.6,11,6.3,29.0,Toys,upi,yes,Winter,Mon,69.78
ORD304776,66.0,10.1,6,39.2,9.4,Clothing,upi,yes,Monsoon,Wed,87.88
ORD301780,51.0,6.3,6,13.4,10.055118434603502,Books,wallet,no,Summer,Tue,56.55
ORD304648,64.0,10.2,3,10.1,9.8,Home & Kitchen,debit card,yes,Winter,Wed,148.71
ORD302109,21.0,2.8,11,7.4,0.3,Clothing,upi,yes,Spring,Tue,116.09
ORD302972,59.0,1.5,11,12.0,10.4,Sports,wallet,no,Winter,Thu,122.15
ORD303443,53.0,5.7,4,15.0,2.1,Books,credit card,no,Summer,Mon,33.98
ORD300129,31.0,3.7,11,35.3,3.5,Sports,credit card,no,Spring,Sun,114.29
ORD303207,24.0,2.7,10,18.7,6.8,Home & Kitchen,credit card,yes,Winter,Thu,168.66
ORD304610,19.0,2.4,3,1.5,4.9,Home & Kitchen,debit card,no,Monsoon,Sat,138.56
ORD300849,64.0,8.5,3,22.5,1.8,Clothing,credit card,no,Monsoon,Sat,39.8
ORD303118,57.0,8.6,11,6.4,16.4,Books,credit card,no,Spring,Fri,52.67
ORD303329,43.26208443809912,7.1,13,32.9,4.5,Books,wallet,yes,Summer,Fri,976.2
ORD303708,37.0,7.2,13,0.2,30.5,Clothing,credit card,no,Winter,Sun,137.13
ORD303066,69.0,4.9,7,16.0,1.4,Clothing,upi,no,Winter,Sat,65.78
ORD302285,63.0,3.0,8,23.3,54.2,Home & Kitchen,credit card,no,Spring,Wed,99.23
ORD303691,36.0,4.6,9,31.4,1.9,Electronics,debit card,no,Winter,Fri,310.19
ORD303085,67.0,9.7,5,31.8,21.9,Clothing,credit card,no,Spring,Fri,60.51
ORD303263,25.0,10.3,13,9.5,1.6,Beauty,credit card,no,Spring,Wed,123.62
ORD300077,37.0,3.2,12,0.4,11.9,Beauty,credit card,no,Winter,Tue,76.46
ORD304841,60.0,0.2,3,5.7,11.5,Sports,credit card,no,Summer,Mon,34.97
ORD301922,51.0,5.8,2,3.5,1.1,Sports,upi,no,Spring,Fri,110.94
ORD304010,25.0,9.2,2,14.8,0.1,Sports,upi,no,Summer,Tue,127.16
ORD303879,20.0,10.7,7,39.3,7.0,Home & Kitchen,credit card,no,Monsoon,Thu,93.34
ORD302570,44.0,2.3,11,18.3,4.7,Electronics,wallet,no,Spring,Thu,419.98
ORD304868,68.0,6.9,10,39.5,1.1,Clothing,credit card,yes,Winter,Wed,90.27
ORD302102,68.0,8.5,9,23.9,8.7,Home & Kitchen,credit card,no,Monsoon,Tue,165.24
ORD304851,32.0,10.0,5,28.2,4.3,Clothing,debit card,no,Summer,Wed,56.29
ORD304707,29.0,10.9,3,12.2,3.2,Books,credit card,yes,Winter,Tue,87.5
ORD304068,24.0,8.3,1,2.0,2.0,Electronics,credit card,no,Winter,Mon,261.46
ORD304837,43.26208443809912,8.9,2,34.6,14.3,Clothing,credit card,no,Spring,Fri,48.88
ORD301481,19.0,4.6,7,32.6,11.7,Clothing,upi,no,Spring,Tue,60.45
ORD304222,36.0,1.7,8,38.4,12.7,Sports,debit card,no,Spring,Sat,67.42
ORD300382,49.0,9.3,2,1.0,0.5,Clothing,upi,no,Summer,Sat,79.24
ORD303221,60.0,5.0,5,11.0,1.4,Sports,debit card,no,Spring,Wed,103.99
ORD304468,30.0,7.1,6,18.5,13.2,Clothing,credit card,yes,Monsoon,Fri,105.86
ORD304073,18.0,1.8,11,2.7,28.6,Clothing,credit card,no,Monsoon,Mon,110.34
ORD304881,42.0,8.4,8,34.3,10.055118434603502,Beauty,wallet,yes,Summer,Mon,74.79
ORD304410,38.0,5.933483606557377,3,36.5,23.9,Home & Kitchen,upi,yes,Winter,Thu,84.27
ORD300558,63.0,2.1,12,29.0,13.2,Electronics,upi,yes,Winter,Wed,376.47
ORD300835,68.0,8.5,9,33.8,7.4,Clothing,credit card,no,Summer,Thu,82.91
ORD300029,64.0,5.2,8,6.3,1.3,Home & Kitchen,debit card,yes,Spring,Sat,152.11
ORD300463,52.0,2.7,9,32.5,9.5,Clothing,wallet,no,Summer,Wed,89.02
ORD303592,63.0,11.2,12,17.4,32.6,Clothing,credit card,no,Summer,Mon,107.86
ORD300916,46.0,9.3,2,0.5,15.0,Home & Kitchen,credit card,yes,Spring,Thu,113.1
ORD301825,29.0,7.7,13,21.8,20.7,Home & Kitchen,debit card,no,Winter,Fri,163.26
ORD301299,55.0,9.2,7,30.5,7.3,Sports,credit card,yes,Monsoon,Tue,127.22
ORD303698,24.0,6.9,6,20.0,5.5,Electronics,credit card,no,Winter,Sat,319.48
ORD303357,42.0,11.1,5,12.8,2.7,Clothing,credit card,no,Spring,Fri,87.44
ORD304325,32.0,0.8,13,25.3,14.9,Sports,upi,yes,Summer,Tue,119.53
ORD304636,67.0,1.5,10,16.0,14.2,Home & Kitchen,credit card,no,Spring,Mon,145.76
ORD300518,58.0,6.6,7,32.1,1.2,Books,upi,yes,Winter,Tue,32.28
ORD303090,25.0,7.2,4,13.4,6.7,Home & Kitchen,upi,no,Summer,Sat,129.52
ORD304268,39.0,6.2,8,26.1,2.9,Clothing,wallet,no,Winter,Tue,59.19
ORD301872,55.0,9.3,2,1.5,9.6,Clothing,debit card,yes,Winter,Mon,112.87
ORD303175,21.0,3.5,8,19.9,0.3,Beauty,credit card,no,Winter,Mon,80.08
ORD300595,27.0,4.5,14,25.8,6.5,Electronics,credit card,yes,Monsoon,Thu,487.65
ORD300469,65.0,4.3,14,26.0,36.2,Home & Kitchen,upi,yes,Spring,Sat,137.64
ORD303208,56.0,1.2,12,16.0,4.3,Clothing,upi,no,Spring,Sat,94.79
ORD303166,19.0,3.6,13,39.5,11.6,Electronics,debit card,no,Spring,Sat,357.26
ORD303829,41.0,9.5,9,39.2,17.7,Sports,debit card,no,Spring,Sun,889.1999999999999
ORD302415,49.0,7.2,7,10.1,3.1,Home & Kitchen,wallet,no,Monsoon,Sat,179.1
ORD302293,60.0,2.6,14,38.8,15.9,Clothing,credit card,no,Winter,Sun,97.03
ORD303021,51.0,1.4,12,30.4,2.8,Books,debit card,no,Spring,Fri,62.89
ORD301554,63.0,4.2,11,2.1,10.055118434603502,Beauty,upi,no,Summer,Tue,77.7
ORD300097,59.0,11.9,13,35.2,2.0,Beauty,upi,no,Spring,Sat,80.43
ORD303827,42.0,3.2,1,4.5,29.2,Clothing,wallet,no,Monsoon,Tue,45.53
ORD303954,24.0,7.0,5,6.2,9.3,Home & Kitchen,debit card,no,Winter,Tue,98.31
ORD302212,26.0,0.0,4,23.7,11.7,Home & Kitchen,upi,yes,Winter,Tue,114.1
ORD302429,32.0,5.933483606557377,8,35.5,18.5,Home & Kitchen,credit card,no,Monsoon,Wed,139.1
ORD302245,66.0,4.1,11,32.6,8.6,Clothing,upi,yes,Monsoon,Sat,73.77
ORD304358,53.0,5.6,3,23.1,2.5,Books,debit card,yes,Spring,Mon,77.33
ORD302076,23.0,5.5,5,26.7,14.9,Books,upi,no,Summer,Sat,26.72
ORD300447,51.0,7.4,9,38.6,3.3,Clothing,credit card,no,Summer,Sat,79.43
ORD304194,69.0,1.0,7,36.5,5.1,Clothing,credit card,no,Monsoon,Sun,29.62
ORD301733,23.0,2.9,13,22.7,15.1,Clothing,wallet,yes,Winter,Wed,122.81
ORD301897,33.0,8.3,9,36.2,26.8,Beauty,upi,no,Summer,Mon,12.52
ORD301017,50.0,7.0,12,21.5,7.2,Home & Kitchen,credit card,yes,Summer,Sun,178.5
ORD302868,21.0,4.4,11,2.5,8.0,Clothing,debit card,no,Spring,Thu,123.94
ORD300014,47.0,5.8,9,4.1,7.0,Clothing,debit card,no,Spring,Sun,101.55
ORD304000,41.0,11.4,9,37.9,16.7,Clothing,credit card,yes,Winter,Fri,110.85
ORD303756,52.0,5.933483606557377,2,22.5,13.6,Home & Kitchen,credit card,no,Monsoon,Wed,59.35
ORD301215,30.0,2.5,11,11.3,3.6,Beauty,credit card,yes,Winter,Fri,96.87
ORD304719,61.0,8.5,8,4.8,17.5,Electronics,debit card,yes,Winter,Wed,440.13
ORD303642,29.0,6.5,8,21.0,8.9,Sports,upi,no,Winter,Thu,67.74
ORD302130,22.0,5.3,11,7.0,5.3,Clothing,upi,no,Monsoon,Thu,124.38
ORD304628,25.0,6.8,8,31.2,7.3,Sports,upi,no,Monsoon,Fri,89.93
ORD302769,53.0,1.1,3,14.0,9.7,Home & Kitchen,debit card,no,Monsoon,Thu,96.93
ORD304295,64.0,5.5,12,23.6,2.7,Books,debit card,no,Spring,Mon,41.49
ORD303303,40.0,3.4,14,11.2,10.5,Toys,wallet,no,Spring,Mon,78.14
ORD303521,24.0,7.7,2,39.5,4.5,Home & Kitchen,wallet,yes,Summer,Wed,108.93
ORD300286,27.0,11.0,6,35.2,2.8,Electronics,upi,yes,Monsoon,Fri,293.09
ORD304025,29.0,10.8,3,23.0,25.1,Toys,debit card,no,Monsoon,Thu,14.52
ORD302312,63.0,5.2,2,25.3,3.7,Books,debit card,yes,Spring,Sat,57.94
ORD303811,40.0,0.5,4,0.8,7.8,Electronics,upi,no,Winter,Tue,301.83
ORD300779,43.26208443809912,1.0,10,5.3,4.1,Clothing,upi,no,Spring,Wed,121.21
ORD304688,25.0,3.2,2,10.5,8.2,Sports,debit card,no,Summer,Mon,58.33
ORD304739,38.0,3.8,11,26.7,2.9,Sports,credit card,yes,Monsoon,Sat,129.14
ORD302052,59.0,9.7,5,8.9,4.3,Electronics,debit card,no,Monsoon,Sun,349.35
ORD300428,63.0,7.3,2,23.5,7.4,Electronics,upi,no,Winter,Wed,222.03
ORD301951,51.0,7.2,5,22.6,9.0,Sports,credit card,no,Monsoon,Thu,98.48
ORD304973,27.0,1.9,12,35.3,6.9,Clothing,wallet,yes,Summer,Fri,115.69
ORD301467,42.0,6.0,10,13.6,19.1,Electronics,wallet,no,Spring,Thu,435.49
ORD304258,31.0,11.4,11,19.0,1.0,Home & Kitchen,upi,no,Monsoon,Mon,186.55
ORD304817,34.0,0.8,2,33.7,21.3,Books,debit card,no,Monsoon,Fri,45.0
ORD304558,48.0,11.3,14,23.0,7.1,Beauty,credit card,yes,Spring,Fri,119.03
ORD304819,41.0,4.5,6,10.3,9.3,Toys,credit card,yes,Winter,Wed,32.26
ORD300350,21.0,11.2,12,21.2,18.9,Electronics,wallet,no,Winter,Tue,437.66
ORD300165,24.0,7.5,6,14.1,17.4,Sports,wallet,yes,Monsoon,Sun,102.24
ORD303260,61.0,7.9,12,5.6,2.2,Electronics,credit card,no,Summer,Sun,503.19
ORD300660,27.0,0.7,4,25.8,0.7,Sports,wallet,no,Monsoon,Sun,46.18
ORD302295,67.0,0.0,6,17.6,0.2,Sports,upi,no,Winter,Mon,55.36
ORD301339,57.0,5.1,9,2.5,2.7,Beauty,wallet,yes,Winter,Wed,105.38
ORD302947,58.0,11.0,10,39.5,17.2,Beauty,wallet,no,Monsoon,Mon,77.2
ORD304161,22.0,4.3,4,20.2,2.0,Books,upi,yes,Summer,Tue,24.64
ORD302618,43.26208443809912,8.2,1,30.2,0.7,Sports,upi,no,Winter,Mon,103.78
ORD302206,32.0,7.1,13,19.1,47.4,Electronics,credit card,no,Summer,Thu,454.64
ORD300383,65.0,0.8,3,14.8,15.0,Home & Kitchen,credit card,no,Summer,Tue,57.75
ORD303135,28.0,11.4,5,14.0,0.2,Sports,credit card,no,Winter,Sun,135.63
ORD302216,59.0,5.4,12,20.299269776876265,4.5,Books,wallet,no,Summer,Mon,65.97
ORD302188,21.0,5.933483606557377,12,39.0,4.9,Beauty,credit card,no,Winter,Mon,67.9
ORD300465,38.0,10.3,10,4.4,20.0,Clothing,credit card,yes,Winter,Tue,125.18
ORD303997,32.0,9.3,1,3.1,10.7,Books,credit card,no,Summer,Sun,39.0
ORD301132,68.0,10.6,7,15.6,2.3,Sports,debit card,no,Summer,Sun,130.87
ORD300299,30.0,9.5,1,16.5,1.3,Sports,debit card,yes,Monsoon,Wed,91.83
ORD302445,48.0,7.4,3,37.7,18.4,Beauty,credit card,no,Monsoon,Mon,22.18
ORD301615,36.0,10.4,9,36.8,15.1,Books,debit card,no,Monsoon,Tue,53.18
ORD303807,58.0,0.9,3,22.8,16.2,Sports,debit card,no,Monsoon,Thu,73.06
ORD304027,48.0,2.0,11,35.0,11.6,Electronics,credit card,no,Spring,Tue,313.55
ORD303942,29.0,10.4,14,36.1,2.3,Toys,credit card,yes,Spring,Sat,99.32
ORD302317,40.0,1.7,1,34.1,2.9,Sports,credit card,no,Monsoon,Thu,41.69
ORD304453,67.0,7.4,8,19.0,1.0,Books,debit card,yes,Winter,Tue,55.91
ORD303305,18.0,7.8,12,2.2,3.3,Clothing,debit card,no,Summer,Fri,123.65
ORD301937,28.0,9.6,8,38.2,7.2,Clothing,debit card,no,Winter,Sat,92.77
ORD304835,18.0,4.6,6,11.4,5.8,Clothing,credit card,no,Spring,Wed,54.24
ORD304991,21.0,5.7,8,34.6,0.0,Clothing,credit card,no,Monsoon,Thu,68.97
ORD303053,47.0,1.9,4,18.3,7.8,Beauty,upi,no,Monsoon,Sun,46.6
ORD301048,47.0,3.9,3,26.0,5.3,Home & Kitchen,debit card,no,Summer,Fri,90.77
ORD304463,62.0,3.9,3,39.9,28.4,Clothing,credit card,no,Monsoon,Sat,78.49
ORD304150,54.0,5.933483606557377,12,32.6,8.9,Clothing,credit card,no,Monsoon,Wed,134.32
ORD301528,24.0,11.5,10,9.3,7.5,Home & Kitchen,credit card,yes,Spring,Fri,168.44
ORD300052,47.0,9.9,8,30.9,2.2,Clothing,debit card,no,Winter,Fri,54.79
ORD300846,39.0,6.4,14,39.3,9.2,Books,credit card,no,Monsoon,Wed,64.65
ORD300251,31.0,10.5,2,35.4,5.3,Electronics,upi,no,Monsoon,Sat,164.98
ORD303034,24.0,5.933483606557377,14,38.8,2.9,Electronics,wallet,no,Monsoon,Mon,389.11
ORD301027,22.0,0.4,1,38.4,4.6,Clothing,wallet,no,Monsoon,Mon,56.53
ORD301668,54.0,4.4,11,17.2,1.3,Home & Kitchen,upi,yes,Winter,Sun,149.72
ORD300806,39.0,5.6,1,18.5,12.1,Sports,credit card,no,Spring,Sun,71.8
ORD301552,64.0,4.6,14,29.3,3.7,Beauty,credit card,no,Spring,Sun,61.72
ORD300031,62.0,6.3,9,27.9,6.5,Beauty,upi,no,Winter,Tue,90.65
ORD300715,42.0,1.6,2,24.5,2.1,Clothing,upi,no,Winter,Sun,63.43
ORD302384,55.0,0.7,8,9.5,12.7,Clothing,wallet,no,Spring,Wed,67.9
ORD303076,37.0,2.4,10,39.2,1.1,Sports,credit card,no,Spring,Sat,93.78
ORD304783,23.0,7.1,13,3.8,20.7,Home & Kitchen,credit card,no,Winter,Mon,168.64
ORD304838,41.0,9.0,6,3.1,11.5,Clothing,upi,yes,Spring,Sat,100.25
ORD304689,47.0,6.5,9,29.0,1.5,Beauty,upi,no,Summer,Thu,64.13
ORD304167,50.0,11.2,12,38.9,7.9,Toys,credit card,no,Monsoon,Tue,102.96
ORD304797,24.0,8.7,7,19.8,23.0,Clothing,upi,no,Monsoon,Tue,68.86
ORD303247,54.0,4.5,3,26.7,17.7,Electronics,upi,no,Monsoon,Tue,226.89
ORD301044,61.0,8.2,5,36.4,50.7,Beauty,upi,no,Winter,Wed,53.37
ORD302327,20.0,7.1,8,22.7,0.6,Clothing,credit card,yes,Monsoon,Wed,94.79
ORD302020,34.0,4.7,8,2.3,3.9,Electronics,credit card,no,Summer,Sun,423.17
ORD301759,60.0,0.6,11,16.8,4.1,Clothing,wallet,yes,Monsoon,Wed,116.97
ORD302144,27.0,1.0,10,2.5,2.0,Sports,credit card,no,Spring,Tue,133.63
ORD302489,62.0,4.9,2,12.3,3.2,Beauty,credit card,no,Winter,Fri,45.37
ORD302356,30.0,0.0,6,23.8,23.6,Clothing,upi,yes,Summer,Fri,68.29
ORD304422,60.0,8.9,6,29.2,18.0,Home & Kitchen,wallet,no,Spring,Sat,93.94
ORD304470,49.0,6.8,1,22.4,3.9,Toys,credit card,no,Summer,Tue,16.37
ORD303535,19.0,5.9,8,22.5,32.6,Beauty,upi,no,Summer,Tue,41.5
ORD300330,63.0,5.7,14,5.5,2.9,Electronics,credit card,yes,Spring,Tue,581.42
ORD303478,55.0,10.3,3,31.6,12.0,Sports,credit card,no,Summer,Sat,57.75
ORD304534,68.0,11.2,5,13.3,1.5,Toys,debit card,yes,Winter,Wed,81.46
ORD301638,41.0,0.5,14,26.9,1.2,Beauty,credit card,no,Spring,Wed,77.0
ORD301515,54.0,5.5,2,2.8,0.2,Clothing,debit card,yes,Spring,Wed,87.67
ORD300861,31.0,5.1,5,29.3,4.4,Beauty,credit card,yes,Winter,Sun,63.47
ORD302717,63.0,3.1,14,13.7,13.4,Clothing,wallet,no,Summer,Fri,79.95
ORD301198,61.0,10.5,1,20.2,3.8,Beauty,credit card,no,Spring,Sat,62.01
ORD301111,41.0,7.8,11,37.6,4.0,Electronics,upi,no,Spring,Wed,343.76
ORD300327,61.0,3.3,12,19.1,15.3,Sports,credit card,yes,Winter,Tue,141.77
ORD301088,62.0,2.4,2,32.9,4.7,Books,upi,no,Spring,Thu,40.65
ORD304513,52.0,4.3,7,24.0,1.3,Home & Kitchen,debit card,yes,Winter,Sun,163.11
ORD302515,61.0,6.8,7,8.9,0.8,Sports,wallet,yes,Spring,Sun,110.01
ORD300003,27.0,4.1,3,29.9,0.8,Sports,credit card,yes,Summer,Tue,72.06
ORD302642,44.0,10.9,7,37.6,5.0,Sports,debit card,no,Summer,Fri,115.54
ORD301490,27.0,5.933483606557377,2,23.1,14.2,Clothing,credit card,yes,Monsoon,Mon,86.88
ORD302459,29.0,6.1,5,32.5,4.4,Toys,upi,no,Winter,Sun,60.69
ORD304668,41.0,0.0,5,21.9,1.2,Clothing,debit card,no,Monsoon,Fri,62.59
ORD300549,29.0,7.0,11,27.0,4.6,Sports,credit card,no,Monsoon,Tue,115.55
ORD300556,69.0,1.1,11,15.1,30.3,Clothing,debit card,no,Winter,Mon,76.57
ORD302202,42.0,11.2,7,4.1,23.0,Home & Kitchen,credit card,no,Summer,Tue,162.5
ORD302589,39.0,9.3,10,13.8,1.1,Clothing,credit card,no,Summer,Thu,90.92
ORD301485,32.0,9.6,10,2.0,14.2,Clothing,credit card,yes,Monsoon,Wed,166.64
ORD303848,62.0,9.8,13,11.8,8.1,Clothing,upi,yes,Summer,Thu,142.65
ORD300264,56.0,2.0,2,11.3,1.2,Clothing,debit card,yes,Summer,Sun,97.59
ORD304986,56.0,7.4,10,17.5,21.6,Home & Kitchen,credit card,no,Summer,Sat,167.05
ORD301471,37.0,8.8,1,18.5,4.0,Electronics,credit card,no,Summer,Sun,227.86
ORD301234,63.0,7.7,2,4.2,2.8,Beauty,debit card,no,Monsoon,Tue,95.3
ORD301154,21.0,1.4,5,14.0,27.8,Electronics,credit card,yes,Summer,Sun,300.84
ORD301401,37.0,4.1,1,25.5,9.8,Beauty,wallet,no,Monsoon,Sun,31.28
ORD303988,60.0,4.2,12,18.5,35.4,Clothing,debit card,no,Monsoon,Sun,93.86
ORD300918,39.0,8.8,11,33.8,18.3,Sports,wallet,no,Spring,Sun,112.25
ORD304753,55.0,5.933483606557377,1,28.3,2.7,Home & Kitchen,wallet,no,Monsoon,Fri,71.48
ORD301064,29.0,6.1,12,3.1,38.9,Home & Kitchen,credit card,no,Winter,Sat,186.35
ORD302348,69.0,1.9,13,26.8,1.7,Electronics,credit card,yes,Spring,Wed,452.34
ORD304320,25.0,7.4,1,27.6,3.6,Clothing,debit card,no,Winter,Mon,60.31
ORD303893,18.0,8.1,4,33.4,15.7,Books,credit card,no,Summer,Thu,65.03
ORD302601,66.0,7.4,12,9.2,7.2,Sports,debit card,no,Spring,Tue,139.35
ORD301512,53.0,0.2,14,5.9,14.8,Electronics,debit card,no,Summer,Mon,517.48
ORD301821,21.0,1.4,1,5.8,16.5,Home & Kitchen,debit card,no,Monsoon,Fri,104.06
ORD300467,43.26208443809912,5.933483606557377,9,8.8,17.0,Toys,credit card,yes,Winter,Sun,107.31
ORD300344,43.0,3.9,7,33.8,0.5,Toys,debit card,yes,Spring,Wed,30.56
ORD304957,26.0,6.2,7,36.3,17.0,Clothing,upi,no,Winter,Tue,61.44
ORD301492,43.0,6.0,2,32.0,3.5,Clothing,credit card,no,Summer,Thu,47.0
ORD304024,62.0,3.8,6,33.4,9.0,Beauty,upi,no,Spring,Thu,55.18
ORD301417,34.0,5.933483606557377,6,11.5,2.9,Electronics,credit card,no,Summer,Wed,372.22
ORD300607,46.0,8.4,1,16.6,10.4,Home & Kitchen,wallet,no,Spring,Fri,107.15
ORD303383,60.0,6.1,13,35.1,15.6,Beauty,credit card,no,Spring,Tue,69.33
ORD301448,45.0,5.0,5,26.0,7.9,Electronics,credit card,yes,Winter,Tue,298.1
ORD303938,55.0,11.6,2,7.1,8.1,Toys,upi,no,Summer,Thu,59.22
ORD304051,47.0,1.5,2,13.1,0.8,Beauty,wallet,no,Winter,Wed,60.73
ORD301888,52.0,10.2,13,28.5,26.2,Beauty,wallet,no,Spring,Tue,87.17
ORD303837,22.0,11.3,7,4.5,12.0,Clothing,upi,yes,Spring,Mon,129.37
ORD301709,26.0,1.7,13,38.1,10.055118434603502,Books,debit card,no,Winter,Fri,43.09
ORD303346,28.0,11.9,10,24.9,0.1,Clothing,wallet,no,Winter,Sat,142.15
ORD303128,47.0,5.933483606557377,7,35.8,21.0,Clothing,wallet,yes,Winter,Thu,119.21
ORD302487,39.0,6.6,10,23.7,3.4,Home & Kitchen,debit card,yes,Winter,Fri,170.75
